1.485525000000000091e+02	5.010532416596102934e-02
1.481194000000000131e+02	5.610348705265000291e-02
1.476925999999999988e+02	5.287542546186241310e-02
1.472572000000000116e+02	5.458439924521663045e-02
1.468121999999999900e+02	6.327447508478467597e-02
1.463548000000000116e+02	5.790181894234081028e-02
1.458930000000000007e+02	6.022512970664806176e-02
1.454148999999999887e+02	4.643047204357930724e-02
1.449200999999999908e+02	5.663963569058072522e-02
1.444196000000000026e+02	5.959962296240295387e-02
1.439138000000000090e+02	5.888475811184346043e-02
1.433951000000000136e+02	5.565669652105587062e-02
1.428598000000000070e+02	5.458439924521663045e-02
1.423198999999999899e+02	4.687726257517343953e-02
1.417537000000000091e+02	5.395889250099372703e-02
1.411782000000000039e+02	4.696662068148782510e-02
1.405922999999999945e+02	5.717578432848924308e-02
1.399934000000000083e+02	4.382791719703682531e-02
1.393633000000000095e+02	5.681835190320949636e-02
1.387584999999999980e+02	6.040384591927683289e-02
1.380811999999999955e+02	4.732405310676757182e-02
1.373987999999999943e+02	5.861668379287809927e-02
1.367192000000000007e+02	4.884314091420094428e-02
1.359971999999999923e+02	6.139795485207155679e-02
1.352795000000000130e+02	5.386953439465713700e-02
1.345298999999999978e+02	5.404825060730811259e-02
1.337563000000000102e+02	5.520990598946173833e-02
1.329670000000000130e+02	5.816989326128396698e-02
1.321516000000000020e+02	4.902185712682971541e-02
1.313175999999999988e+02	5.449504113890224488e-02
1.304815000000000111e+02	2.321970392709094000e-02
1.295923999999999978e+02	5.064147280386954719e-02
1.286991999999999905e+02	4.750276931939634295e-02
1.277917999999999950e+02	4.140407856310091006e-02
1.268520000000000039e+02	4.911121523316630544e-02
1.259103000000000065e+02	-5.609455124211404353e-03
1.249314999999999998e+02	2.725198847477461328e-02
1.239265000000000043e+02	5.251799303658266638e-02
1.229235999999999933e+02	3.818718673560539401e-02
1.219677999999999969e+02	3.710371969649628454e-02
1.208481000000000023e+02	4.373855909070023529e-02
1.197850999999999999e+02	3.469105082585244304e-02
1.187116999999999933e+02	1.597052755193395512e-02
1.176209000000000060e+02	1.973473778063006279e-02
1.165113000000000056e+02	3.899140969247927302e-02
1.154121999999999986e+02	2.448188717885102506e-02
1.142850999999999999e+02	1.543437891402543727e-02
1.131328000000000031e+02	2.644776551790073427e-02
1.119783999999999935e+02	7.727242243960041890e-03
1.108066000000000031e+02	3.235657029827532227e-02
1.096230999999999938e+02	4.391727530332900642e-02
1.084375000000000000e+02	4.284497802751197071e-02
1.072480999999999938e+02	4.068921371256362107e-02
1.060318999999999932e+02	4.955800576476043773e-02
1.048305000000000007e+02	4.893249902051532985e-02
1.036050000000000040e+02	2.134318369440002527e-02
1.023834999999999980e+02	1.936613559208044677e-02
1.011513000000000062e+02	2.175869888865200608e-03
9.994134999999999991e+01	-6.895318274140471715e-02
9.875916999999999746e+01	1.740025725305294202e-02
9.733277999999999963e+01	4.937928955210946214e-02
9.619432999999999367e+01	-2.324651135899857834e-02
9.483925000000000693e+01	4.158279477575188565e-02
9.355727000000000260e+01	4.131472045678652449e-02
9.229572000000000287e+01	3.513784135746877979e-02
9.098981999999999459e+01	2.931839468340857735e-02
8.969002999999999304e+01	3.325015136146358685e-02
8.837801000000000329e+01	3.908076779879365859e-02
8.706668000000000518e+01	3.146298923506485323e-02
8.571810999999999581e+01	4.687726257517343953e-02
8.439817999999999643e+01	4.490021447285386103e-02
8.307707999999999515e+01	3.244592840458970784e-02
8.174267000000000394e+01	2.976518521500270964e-02
8.040940000000000509e+01	2.716263036843802325e-02
7.902965000000000373e+01	4.516828879181922218e-02
7.768416000000000565e+01	4.131472045678652449e-02
7.633395000000000152e+01	4.104664613784336780e-02
7.494338000000000477e+01	6.058256213192780848e-02
7.360183000000000675e+01	3.442297650690928634e-02
7.211260000000000048e+01	5.198184439867414852e-02
7.087215999999999383e+01	4.516828879181922218e-02
6.944535999999999376e+01	3.809782862929100844e-02
6.803919999999999391e+01	4.902185712682971541e-02
6.665278000000000702e+01	4.149343666941529563e-02
6.523753000000000668e+01	5.055211469755516163e-02
6.385473000000000354e+01	3.952755833040999534e-02
6.244364000000000203e+01	4.176151098838065678e-02
6.102707999999999799e+01	3.253528651090409340e-02
5.960159000000000162e+01	4.059985560622703105e-02
5.817166000000000281e+01	3.952755833040999534e-02
5.672934000000000054e+01	5.296478356817679867e-02
5.528802000000000305e+01	5.672899379689511079e-02
5.384982000000000113e+01	5.395889250099372703e-02
5.239063000000000159e+01	5.556733841474148505e-02
5.095698999999999756e+01	4.866442470154996869e-02
4.950401000000000096e+01	4.257690370854660955e-02
4.802824999999999989e+01	6.632382046294349465e-02
4.656864999999999810e+01	6.300640076584151927e-02
4.509884000000000270e+01	6.336383319112126600e-02
4.361352000000000118e+01	7.295865985714744539e-02
4.204552999999999940e+01	5.476311545786760604e-02
4.073496000000000095e+01	5.852732568656371370e-02
3.920991000000000071e+01	5.287542546186241310e-02
3.770465999999999696e+01	6.694932720718860253e-02
3.622814000000000334e+01	5.367964841873629211e-02
3.469138000000000233e+01	7.869991818818533602e-02
3.321470999999999663e+01	7.260122743186769867e-02
3.171308000000000149e+01	7.834248576290558930e-02
3.022581999999999880e+01	6.999867258532521674e-02
2.869698999999999955e+01	7.672287008586575752e-02
2.720384999999999920e+01	6.821151045894868759e-02
2.568258000000000152e+01	7.251186932557551756e-02
2.417986000000000146e+01	6.703868531348078363e-02
2.263220000000000098e+01	8.120194516512135863e-02
2.114288000000000167e+01	6.901573341582256660e-02
1.960804999999999865e+01	8.264284462953241928e-02
1.809302999999999884e+01	8.300027705481216600e-02
1.656663999999999959e+01	8.775859621630299756e-02
1.504670999999999914e+01	7.825312765659120373e-02
1.360300999999999938e+01	3.235657029827532227e-02
1.200342000000000020e+01	8.560283190135464793e-02
1.054898000000000025e+01	9.161216455133569525e-02
8.936702000000000368e+00	9.475086803580889949e-02
7.385669000000000040e+00	1.052504455283376217e-01
5.879762000000000377e+00	9.214831318926641757e-02
5.039709000000000216e+00	1.357550690731512688e-01
2.811173999999999840e+00	1.065908171231422230e-01
1.261139999999999928e+00	1.192461589306192948e-01
-2.701560000000000072e-01	1.239151199858179453e-01
-1.790802999999999923e+00	1.252554915806003422e-01
-3.372940999999999967e+00	1.512922098094282575e-01
-4.360148999999999830e+00	6.130859674575717122e-02
-6.405270999999999937e+00	1.565866776088720158e-01
-7.967766000000000126e+00	2.095983741828622016e-01
-9.503028000000000475e+00	2.722160671862150494e-01
-1.103825999999999929e+01	4.248397127798009265e-01
-1.255357000000000056e+01	1.001568100728733590e+00
-1.408989000000000047e+01	1.420400714811220766e+00
-1.562068999999999974e+01	1.586617962328662479e+00
-1.711897000000000091e+01	1.661042095129472429e+00
-1.862366000000000099e+01	1.728730860666449765e+00
-2.009897000000000133e+01	1.762184301719793567e+00
-2.163326999999999956e+01	1.766261265320601126e+00
-2.315890999999999877e+01	1.773030141874309962e+00
-2.465733000000000175e+01	1.779620302215367822e+00
-2.615513999999999939e+01	1.778134723697810671e+00
-2.766598000000000113e+01	1.767657485731866096e+00
-2.913253999999999877e+01	1.762552903908365387e+00
-3.063295000000000101e+01	1.757269605872213702e+00
-3.209535999999999945e+01	1.737063504080738063e+00
-3.356831999999999994e+01	1.720945535653362057e+00
-3.506819000000000131e+01	1.722799716359491029e+00
-3.654973999999999990e+01	1.711306029934167583e+00
-3.801507999999999754e+01	1.696584281918034343e+00
-3.946517999999999660e+01	1.676311161546806261e+00
-4.094700999999999880e+01	1.665208416836616578e+00
-4.240003999999999706e+01	1.641897120850543956e+00
-4.385594999999999999e+01	1.629599211468324427e+00
-4.529478000000000293e+01	1.605003392703885368e+00
-4.674231999999999942e+01	1.584395179433983891e+00
-4.818704999999999927e+01	1.554102781391675236e+00
-4.956949999999999790e+01	1.530009601975312883e+00
-5.104670999999999736e+01	1.508139205453629117e+00
-5.247429000000000343e+01	1.452547293559658392e+00
-5.390299000000000262e+01	1.429336525443170025e+00
-5.530568999999999846e+01	1.386612180859181365e+00
-5.674701000000000306e+01	1.355247485541077879e+00
-5.813490000000000180e+01	1.309272739839717481e+00
-5.952317000000000036e+01	1.251145291678912308e+00
-6.093722000000000349e+01	1.220138028786088569e+00
-6.231586999999999676e+01	1.160089381339424186e+00
-6.368963999999999714e+01	1.093618120001060845e+00
-6.507719000000000165e+01	1.053373462867446264e+00
-6.643729000000000440e+01	9.830262936674438734e-01
-6.780983999999999412e+01	9.341139002208453945e-01
-6.915709999999999980e+01	8.722222418313663184e-01
-7.049663999999999930e+01	8.059520362322158960e-01
-7.186014000000000124e+01	7.580337517184121410e-01
-7.321205999999999392e+01	7.005318103018520759e-01
-7.452790000000000248e+01	6.315808615131146553e-01
-7.586356999999999573e+01	5.955136958499362976e-01
-7.712819000000000358e+01	5.509575100864028130e-01
-7.849172000000000082e+01	5.021009654562647029e-01
-7.981615999999999644e+01	4.602478624088801595e-01
-8.110217000000000098e+01	4.248397127798009265e-01
-8.238146999999999309e+01	3.880241729762090586e-01
-8.368798999999999921e+01	3.699738354996817691e-01
-8.495211999999999364e+01	3.385086123119496193e-01
-8.622123999999999455e+01	3.188609986849444411e-01
-8.709874999999999545e+01	2.426050247046118713e-01
-8.869978999999999303e+01	2.929248083257451896e-01
-8.995663999999999305e+01	2.702390190838954709e-01
-9.121917999999999438e+01	2.619510547227532626e-01
-9.244557000000000357e+01	2.312788847286251226e-01
-9.367471999999999355e+01	2.420688760666811490e-01
-9.489333000000000595e+01	1.918049412620081995e-01
-9.610944000000000642e+01	2.156300463594273964e-01
-9.732188999999999623e+01	2.214718325600495419e-01
-9.850382000000000460e+01	2.001599242028806458e-01
-9.970190999999999804e+01	1.644055119118137398e-01
-1.010074000000000041e+02	1.984621201827962977e-01
-1.021017999999999972e+02	1.820090588567468970e-01
-1.032206000000000046e+02	1.832712421085069820e-01
-1.043699000000000012e+02	1.817409845377815358e-01
-1.055121000000000038e+02	1.681808919038019212e-01
-1.066517000000000053e+02	1.682702500101385112e-01
-1.077785999999999973e+02	1.690744729669901858e-01
-1.088953000000000060e+02	1.619816732779000290e-01
-1.099985999999999962e+02	1.650310186560588477e-01
-1.110973000000000042e+02	1.385363401323447263e-01
-1.121679000000000030e+02	1.032733974260402476e-01
-1.132447999999999979e+02	1.196929494622134271e-01
-1.143370000000000033e+02	1.649416605497222577e-01
-1.153772000000000020e+02	1.481423365616851839e-01
-1.164180000000000064e+02	1.541628389749583050e-01
-1.174433999999999969e+02	1.506667030652053541e-01
-1.184391999999999996e+02	1.455397817151204976e-01
-1.194545999999999992e+02	1.484215806439204144e-01
-1.204508000000000010e+02	1.438419776950583540e-01
-1.214134999999999991e+02	1.317227845254675955e-01
-1.223726999999999947e+02	1.433840174001721479e-01
-1.232608000000000033e+02	1.155601370449454990e-01
-1.242433000000000050e+02	1.397985233841048114e-01
-1.251612999999999971e+02	1.403346720220133292e-01
-1.260712999999999937e+02	1.435739033760929928e-01
-1.269492999999999938e+02	1.292989458915538847e-01
-1.278067000000000064e+02	1.218487137771839812e-01
-1.286555999999999926e+02	1.301031688484277637e-01
-1.294985000000000070e+02	1.306393174863584861e-01
-1.303155999999999892e+02	1.421330039116819322e-01
-1.311092999999999904e+02	1.412394228484936676e-01
-1.318942000000000121e+02	1.365704617933172216e-01
-1.326623999999999910e+02	1.331525142265865824e-01
-1.334140999999999906e+02	1.422223620180185222e-01
-1.341454999999999984e+02	1.396198071714538358e-01
-1.348660000000000139e+02	1.349508461162773898e-01
-1.355672000000000139e+02	1.411500647421792820e-01
-1.362716000000000065e+02	1.399772395967335825e-01
-1.369345999999999890e+02	1.274112558955708963e-01
-1.375935000000000059e+02	1.405133882346421004e-01
-1.382479999999999905e+02	1.161968135524826806e-01
-1.388611999999999966e+02	1.350402042225917754e-01
-1.394776999999999987e+02	1.337780209708316903e-01
-1.400763000000000034e+02	1.312648242305813895e-01
-1.406813999999999965e+02	1.319015007381185711e-01
-1.412527000000000044e+02	1.352189204352205465e-01
-1.418199999999999932e+02	1.318121426318041856e-01
-1.423687999999999931e+02	1.335099466518663291e-01
-1.429093000000000018e+02	9.914058500875011504e-02
-1.434396999999999878e+02	1.354869947541859077e-01
-1.439692000000000007e+02	1.274112558955708963e-01
-1.444840000000000089e+02	1.209439629507036429e-01
-1.449812000000000012e+02	1.275899721081996674e-01
-1.454705999999999904e+02	1.247193429426918243e-01
-1.459528999999999996e+02	1.047031271271370301e-01
-1.464321999999999946e+02	1.107236295404101512e-01
-1.469012999999999920e+02	1.268751072576401739e-01
-1.473636999999999944e+02	1.179839756788592098e-01
-1.478144000000000062e+02	1.313541823369179795e-01
-1.482555000000000121e+02	1.170010365093565596e-01
-1.486786999999999921e+02	1.159175694702252457e-01
-1.491223999999999990e+02	1.219380718834983668e-01
-1.495415000000000134e+02	1.152027046196879567e-01
-1.499584000000000117e+02	1.163755297651114518e-01
-1.503695999999999913e+02	1.274112558955708963e-01
-1.507675000000000125e+02	1.243619105174120776e-01
-1.511613000000000113e+02	1.117959268162493913e-01
-1.515529999999999973e+02	1.178946175725448242e-01
-1.519334000000000060e+02	1.233678015846173537e-01
-1.523146999999999878e+02	1.272325396829199207e-01
-1.526921000000000106e+02	1.239151199858179453e-01
-1.530567000000000064e+02	1.282154788524447753e-01
-1.534207000000000107e+02	1.220274299898127524e-01
-1.537776000000000067e+02	1.266070329386970172e-01
-1.541281999999999925e+02	1.285729112777245220e-01
-1.544780000000000086e+02	1.056972360599539584e-01
-1.548292999999999893e+02	1.265176748323604272e-01
-1.551650999999999954e+02	1.313541823369179795e-01
-1.555031999999999925e+02	1.314547102065244388e-01
-1.558383000000000038e+02	1.339679069467525352e-01
-1.561534000000000049e+02	1.319015007381185711e-01
-1.564941000000000031e+02	1.276793302145140530e-01
-1.568146000000000129e+02	1.295670202105192459e-01
-1.571339999999999861e+02	1.276793302145140530e-01
-1.574512000000000000e+02	1.282154788524447753e-01
-1.577605000000000075e+02	1.218487137771839812e-01
-1.580664999999999907e+02	1.257022821121944745e-01
-1.583720999999999890e+02	1.275899721081996674e-01
-1.586711999999999989e+02	1.237252340098971004e-01
-1.589714999999999918e+02	1.289303437030042687e-01
-1.592677999999999940e+02	1.182520499978245709e-01
-1.595580999999999960e+02	1.223848624150924991e-01
-1.598512000000000057e+02	1.191568008243049093e-01
-1.601405000000000030e+02	1.254342077932513178e-01
-1.604259999999999877e+02	1.228316529466866314e-01
-1.607134000000000071e+02	1.187100102927107770e-01
-1.609928999999999917e+02	1.178052594662304386e-01
-1.612676999999999907e+02	1.171797527219853308e-01
-1.615416999999999916e+02	1.168223202967055840e-01
-1.618154999999999859e+02	1.141304073438265121e-01
-1.620885000000000105e+02	1.097295206075932228e-01
-1.623462000000000103e+02	1.118852849225637769e-01
-1.626238999999999919e+02	1.178946175725448242e-01
-1.628897000000000048e+02	1.111704200720042834e-01
-1.631547999999999945e+02	1.056078779536173684e-01
-1.634087000000000103e+02	1.087465814380905726e-01
-1.636717999999999904e+02	1.136836168122545843e-01
-1.639312999999999931e+02	1.126895078794376559e-01
-1.641827000000000112e+02	1.055185198473029828e-01
-1.644372999999999934e+02	1.133150146236605593e-01
-1.646868000000000052e+02	1.147559140880716200e-01
-1.649406999999999925e+02	1.093720881823134761e-01
-1.651845999999999890e+02	1.077524725052958487e-01
-1.654299000000000035e+02	1.082104328001820548e-01
-1.656683999999999912e+02	9.959854530363632108e-02
-1.659125999999999976e+02	1.109023457530611267e-01
-1.661596999999999866e+02	1.158282113639108601e-01
-1.663944999999999936e+02	1.148452721943860055e-01
-1.666276000000000010e+02	1.082104328001820548e-01
-1.668686999999999898e+02	1.140410492375343310e-01
-1.671028000000000020e+02	1.126001497731232703e-01
-1.673360999999999876e+02	1.126001497731232703e-01
-1.675652000000000044e+02	1.170010365093565596e-01
-1.677938000000000045e+02	1.128682240920664270e-01
-1.680192000000000121e+02	1.137729749185467654e-01
-1.680266000000000020e+02	1.166436040840768129e-01
-1.678560999999999979e+02	1.258809983248454500e-01
-1.676761999999999944e+02	1.255235658995657033e-01
-1.675003000000000100e+02	1.236358759035605104e-01
-1.673132999999999981e+02	1.250767753679715710e-01
-1.671345000000000027e+02	1.104443854581527162e-01
-1.669447000000000116e+02	1.247193429426918243e-01
-1.667558999999999969e+02	1.152920627259801378e-01
-1.665688000000000102e+02	1.209439629507036429e-01
-1.663810000000000002e+02	1.178052594662304386e-01
-1.661863999999999919e+02	1.218487137771839812e-01
-1.659950000000000045e+02	1.179839756788592098e-01
-1.658007000000000062e+02	1.179839756788592098e-01
-1.656047000000000082e+02	1.123320754541579092e-01
-1.654099999999999966e+02	1.055185198473029828e-01
-1.652090000000000032e+02	1.161074554461460906e-01
-1.650055000000000121e+02	1.137729749185467654e-01
-1.648004999999999995e+02	1.111704200720042834e-01
-1.645977000000000032e+02	1.083891490128108259e-01
-1.643960999999999899e+02	1.074843981863304876e-01
-1.641898999999999944e+02	1.381789077070649796e-01
-1.639789000000000101e+02	1.100869530328729695e-01
-1.637681000000000040e+02	1.085678652254395971e-01
-1.635503999999999962e+02	1.153814208323167279e-01
-1.633365000000000009e+02	1.098188787139298128e-01
-1.631209000000000060e+02	1.083891490128108259e-01
-1.628968000000000131e+02	1.163755297651114518e-01
-1.626785999999999888e+02	1.157388532575964746e-01
-1.624582000000000050e+02	1.154707789386311134e-01
-1.622310999999999979e+02	1.170010365093565596e-01
-1.620035000000000025e+02	1.216699975645330056e-01
-1.617778999999999883e+02	1.187993683990251625e-01
-1.615423999999999864e+02	1.182520499978245709e-01
-1.613120999999999867e+02	1.094614462886500661e-01
-1.610775999999999897e+02	1.132256565173461738e-01
-1.608431999999999960e+02	1.104443854581527162e-01
-1.606004000000000076e+02	1.098188787139298128e-01
-1.603584999999999923e+02	1.153814208323167279e-01
-1.601149000000000058e+02	1.130469403047174026e-01
-1.598659000000000106e+02	1.189780846116761381e-01
-1.596201000000000079e+02	1.162861716587970662e-01
-1.593719000000000108e+02	1.135942587059179942e-01
-1.591128999999999962e+02	1.117959268162493913e-01
-1.588610999999999933e+02	1.252554915806003422e-01
-1.585988999999999862e+02	1.257022821121944745e-01
-1.583405999999999949e+02	1.184307662104533421e-01
-1.580767999999999915e+02	1.249874172616571855e-01
-1.578098999999999990e+02	1.196035913558990416e-01
-1.575384999999999991e+02	1.136836168122545843e-01
-1.572686999999999955e+02	1.244512686237264631e-01
-1.569918000000000120e+02	1.135942587059179942e-01
-1.567111999999999910e+02	1.110810619656898979e-01
-1.564278999999999940e+02	1.173584689346363064e-01
-1.561475000000000080e+02	1.139516911311977410e-01
-1.558556000000000097e+02	1.205865305254238962e-01
-1.555654000000000110e+02	1.145771978754428488e-01
-1.552615000000000123e+02	1.114384943909696446e-01
-1.549646999999999935e+02	1.180733337851735953e-01
-1.546596999999999866e+02	1.129575821984030171e-01
-1.543512000000000057e+02	1.128682240920664270e-01
-1.540409999999999968e+02	1.140410492375343310e-01
-1.537232999999999947e+02	1.153814208323167279e-01
-1.534004999999999939e+02	1.189780846116761381e-01
-1.530746000000000038e+02	1.148452721943860055e-01
-1.527475000000000023e+02	1.147559140880716200e-01
-1.524120000000000061e+02	1.230997272656519925e-01
-1.520721000000000060e+02	1.175371851472650775e-01
-1.517229000000000099e+02	1.167329621903911985e-01
-1.513700000000000045e+02	1.172691108282997163e-01
-1.510172000000000025e+02	1.229210110530010169e-01
-1.506535000000000082e+02	1.197823075685500172e-01
-1.502844000000000051e+02	1.179839756788592098e-01
-1.499133999999999958e+02	1.233678015846173537e-01
-1.495327000000000055e+02	1.225635786277434747e-01
-1.491354000000000042e+02	1.211226791633324140e-01
-1.487437999999999931e+02	1.509347773841485107e-01
-1.483488999999999862e+02	1.283048369587591608e-01
-1.479413999999999874e+02	1.207652467380526673e-01
-1.475218000000000131e+02	1.292989458915538847e-01
-1.471013000000000090e+02	1.300138107421133782e-01
-1.466647000000000105e+02	1.257022821121944745e-01
-1.462271000000000072e+02	1.247193429426918243e-01
-1.457724000000000046e+02	1.270538234702911495e-01
-1.453145000000000095e+02	1.438419776950583540e-01
-1.448428000000000111e+02	1.313541823369179795e-01
-1.443575999999999908e+02	1.357550690731512688e-01
-1.438702000000000112e+02	1.320802169507473423e-01
-1.433648000000000025e+02	1.377321171754708473e-01
-1.428434000000000026e+02	1.360231433920944255e-01
-1.423168000000000006e+02	1.505773449588909685e-01
-1.417744000000000142e+02	1.459083839036923180e-01
-1.412119999999999891e+02	1.397985233841048114e-01
-1.406484000000000094e+02	1.492258036007942934e-01
-1.400552999999999884e+02	1.440206939076871251e-01
-1.394549000000000092e+02	1.389943004272309324e-01
-1.388543999999999983e+02	1.422223620180185222e-01
-1.381989000000000090e+02	1.523645070852674976e-01
-1.375434999999999945e+02	1.447355587582466185e-01
-1.368779999999999859e+02	1.448249168645610041e-01
-1.361845999999999890e+02	1.446462006519322330e-01
-1.354824999999999875e+02	1.479636203490342083e-01
-1.347395999999999958e+02	1.448249168645610041e-01
-1.339971999999999923e+02	1.735647178095600651e-01
-1.332239999999999895e+02	1.613449967703850518e-01
-1.324425999999999988e+02	1.912687926240996816e-01
-1.316317999999999984e+02	1.712302372819607399e-01
-1.307985999999999933e+02	1.604514157071745828e-01
-1.299380999999999915e+02	1.489577292818511367e-01
-1.290555999999999983e+02	1.500300265576681724e-01
-1.281638000000000090e+02	1.523645070852674976e-01
-1.272503999999999991e+02	1.502087427703191480e-01
-1.263177000000000021e+02	1.574914284353301497e-01
-1.253688999999999965e+02	1.581169351795752576e-01
-1.243907999999999987e+02	1.664719181204477039e-01
-1.234014999999999986e+02	1.711408791756241499e-01
-1.224672000000000054e+02	2.062809544857602262e-01
-1.213867999999999938e+02	1.864099455929801863e-01
-1.203400000000000034e+02	1.617135989589346678e-01
-1.192964000000000055e+02	1.691638310733267758e-01
-1.182323999999999984e+02	1.985514782891328878e-01
-1.171380000000000052e+02	1.790490715849024639e-01
-1.160409999999999968e+02	1.710515210693319688e-01
-1.149389999999999930e+02	1.744694686360404035e-01
-1.138229000000000042e+02	1.850695739981755850e-01
-1.127087999999999965e+02	2.271349025480429162e-01
-1.115583000000000027e+02	1.841648231716952466e-01
-1.103941999999999979e+02	1.835393164274501387e-01
-1.092300999999999931e+02	1.874934126321115002e-01
-1.080764000000000067e+02	2.112179898599020333e-01
-1.068949999999999960e+02	2.298379852642140619e-01
-1.057138000000000062e+02	2.661843950096498546e-01
-1.045079000000000065e+02	2.296592690515852908e-01
-1.033042999999999978e+02	2.099669763714340220e-01
-1.020537000000000063e+02	1.928884083011395134e-01
-1.007847000000000008e+02	2.638499144820505293e-01
-9.962014999999999532e+01	2.059235220604804795e-01
-9.839816999999999325e+01	2.167917017415810221e-01
-9.724866000000000099e+01	2.280396533745454590e-01
-9.598225999999999658e+01	2.215611906663861319e-01
-9.473789999999999623e+01	2.324405401107787483e-01
-9.345874999999999488e+01	2.280396533745454590e-01
-9.220865999999999474e+01	2.450400331018176558e-01
-9.091507000000000005e+01	2.374781033545270148e-01
-8.964489000000000374e+01	2.471957974167660055e-01
-8.833858999999999639e+01	2.435097755310922096e-01
-8.702666999999999575e+01	2.407173347086066784e-01
-8.572821999999999321e+01	2.481899063495607294e-01
-8.440937999999999874e+01	2.457548979523549448e-01
-8.309896000000000527e+01	2.564667009474108639e-01
-8.178839999999999577e+01	2.621297709354042382e-01
-8.045022000000000162e+01	2.583543909433938524e-01
-7.911199999999999477e+01	2.642967050136446616e-01
-7.776879999999999882e+01	2.686194034068556391e-01
-7.642413000000000523e+01	2.692449101511007470e-01
-7.512480999999999653e+01	2.772536304299633159e-01
-7.372799999999999443e+01	2.729309320367523384e-01
-7.234863000000000000e+01	2.797779969335056904e-01
-7.099110000000000298e+01	2.832853026065285107e-01
-6.961820000000000164e+01	2.877867172123682593e-01
-6.824105000000000132e+01	2.960746815735104676e-01
-6.684001999999999555e+01	2.933715988573393219e-01
-6.546965000000000146e+01	3.112990689376760045e-01
-6.408038999999999419e+01	3.116565013629557512e-01
-6.266470999999999947e+01	3.111203527250250289e-01
-6.129303000000000168e+01	3.360736039147438348e-01
-5.986045000000000016e+01	3.290478228053839160e-01
-5.844957999999999743e+01	3.393240050321155721e-01
